gvkey,datadate,conm,ipodate,rdq,datacqtr,datafqtr,cusip,cik,TICKER,sic,addzip,exchg,fic,icaptq,atq,ltq,saleq,revtq,cogsq,xsgaq,oibdpq,oiadpq,ibq,txditcq,txdbq,itccy,oancfy,ivncfy,fincfy,sstky,prstkcy,dltisy,dltry,actq,lctq,invtq,dlcq,dlttq,mibq,mibtq,cheq,rectq,seqq,ceqq,niq,dpcy,dpq,wcapchy,capxy,sppey,xintq,ppentq,loq,xrdq,pstkrq,pstkq,cshoq,prccq,itccq,oancfq,ivncfq,fincfq,sstkq,prstkcq,dltisq,dltrq,dpcq,wcapchq,capxq,sppeq
4839,2005/12/31,FORD MOTOR CO,,2006/1/23,2005.75,2005.75,345370860,37996,F,3711,48126,11,USA,107727,269459,254895,46325,46325,36067,5311,4947,613,175,5660,,,20441,5755,-20800,325,,24559,36080,,,10271,60115,93163,1122,1122,41837,114511,13442,13442,-74,14066,4334,,7517,,2130,67776,44218,8000,0,0,1864.138,7.72,,338,2790,-3477,75,,4322,5004,,,2055,
4839,2006/3/31,FORD MOTOR CO,,2006/4/21,2006,2006,345370860,37996,F,3711,48126,11,USA,163796,269075,255675,40789,40789,34849,3432,2508,-506,-1425,4681,,,-30,-3808,-3442,42,,10007,14446,,,11962,,150396,1122,1122,33383,112816,12278,12278,-1423,,3014,,1838,,2135,69870,45321,,0,0,1875.951,7.96,,-30,-3808,-3442,42,,10007,14446,,,1838,
4839,2006/6/30,FORD MOTOR CO,,2006/7/20,2006.25,2006.25,345370860,37996,F,3711,48126,11,USA,168838,277025,261189,41878,41878,34425,3382,4071,1074,-323,5002,,,9713,-7978,-2401,234,97,23900,26433,,,12116,,153002,1054,1054,36905,115769,14782,14782,-317,,2997,,3403,,2258,73539,46730,,0,0,1881.01,6.93,,9743,-4170,1041,192,,13893,11987,,,1565,
4839,2006/9/30,FORD MOTOR CO,,2006/10/23,2006.5,2006.5,345370860,37996,F,3711,48126,11,USA,164588,267465,257287,37095,37095,35745,3186,-1836,-5043,-5252,1622,,,16977,-19315,-799,355,139,32775,33012,,,11997,,154410,1015,1015,33843,114689,9163,9163,-5248,,3207,,5242,,1937,68787,47820,,0,0,1888.894,8.09,,7264,-11337,1602,121,42,8875,6579,,,1839,
4839,2006/12/31,FORD MOTOR CO,,2007/1/25,2006.75,2006.75,345370860,37996,F,3711,48126,11,USA,107287,278554,280860,40303,40303,32623,4094,3586,-3715,-5629,2744,,,9611,-24864,15273,431,183,58258,36601,,,11578,62456,109593,1159,1159,54987,114645,-3465,-3465,-5625,16519,7301,,6848,,2453,68339,53523,7200,0,0,1892.538,7.51,,-7366,-5549,16072,76,44,25483,3589,,,1606,
4839,2007/3/31,FORD MOTOR CO,,2007/4/26,2007,2007,345370860,37996,F,3711,48126,11,USA,164602,272210,274787,43019,43019,32893,4531,5595,2273,-284,3261,,,984,2478,-5387,27,31,4270,9861,,,12525,,167179,1133,1133,44342,116775,-3710,-3710,-282,,3322,,1296,,2718,68042,52280,,0,0,1880.148,7.89,,984,2478,-5387,27,31,4270,9861,,,1296,
4839,2007/6/30,FORD MOTOR CO,,2007/7/26,2007.25,2007.25,345370860,37996,F,3711,48126,11,USA,169341,279218,279913,44242,44242,34457,3594,6191,2987,718,3397,,,5243,1830,-4030,51,31,17165,19768,,,12614,,170036,1251,1251,50315,119574,-1946,-1946,750,,3204,,2637,,2759,70252,51579,,0,0,2099.594,9.42,,4259,-648,1357,24,0,12895,9907,,,1341,
4839,2007/9/30,FORD MOTOR CO,,2007/11/8,2007.5,2007.5,345370860,37996,F,3711,48126,11,USA,165770,276163,273606,41078,41078,31605,3478,5995,2742,-380,3165,,,13258,-4072,-10707,152,31,24018,32457,,,12886,,163213,1394,1394,42345,119695,1163,1163,-380,,3253,,4215,,2733,71548,52198,,0,0,2110.206,8.49,,8015,-5902,-6677,101,0,6853,12689,,,1578,
4839,2007/12/31,FORD MOTOR CO,,2008/1/24,2007.75,2007.75,345370860,37996,F,3711,48126,11,USA,114527,279264,272215,44116,44116,36763,3945,3408,29,-2818,3034,,,17100,-6483,-5242,250,31,33113,39431,,,10121,61052,107478,1421,1421,50031,117263,5628,5628,-2811,13736,3379,,6022,,2717,69494,52147,7500,0,0,2207.002,6.73,,3842,-2411,5465,98,0,9095,6974,,,1807,
4839,2008/3/31,FORD MOTOR CO,,2008/4/24,2008,2008,345370860,37996,F,3711,48126,11,USA,177782,282913,274336,43292,43292,33932,3602,5758,2398,69,2901,,,1056,-1873,-1031,63,0,11150,11107,,,11721,,169205,1466,1466,47099,116947,7111,7111,70,,3360,,1490,,2575,69500,51733,,0,0,2242,5.72,,1056,-1873,-1031,63,0,11150,11107,,,1490,
4839,2008/6/30,FORD MOTOR CO,,2008/7/24,2008.25,2008.25,345370860,37996,F,3711,48126,11,USA,165801,265297,265521,41102,41102,38469,3791,-1158,-6796,-8705,2899,,,2176,-4020,-3842,144,0,20726,23396,,,12987,,166025,1459,1459,42512,115892,-1683,-1683,-8697,,5638,,3128,,2442,63223,43910,,0,0,2261.35,4.81,,1120,-2147,-2811,81,0,9576,12289,,,1638,
4839,2008/9/30,FORD MOTOR CO,,2008/11/7,2008.5,2008.5,345370860,37996,F,3711,48126,11,USA,156262,242065,242596,31746,31746,23673,3378,4695,1772,-161,2514,,,3269,-4029,-9493,663,0,27565,32768,,,12048,,156793,1458,1458,36066,108412,-1989,-1989,-161,,2923,,4875,,2413,59432,37895,,0,0,2388.856,5.2,,1093,-9,-5651,519,0,6839,9372,,,1747,
4839,2008/12/31,FORD MOTOR CO,,2009/1/29,2008.75,2008.75,345370860,37996,F,3711,48126,11,USA,74418,218328,234444,28974,28974,19808,3424,5742,-2666,-5978,2035,,,-179,-3143,-9104,756,0,42163,46299,,,8618,63662,90534,1195,1195,31345,99557,-17311,-17311,-5978,12925,8408,,6696,,2375,54303,31046,7300,0,0,2396.321,2.29,,-3448,886,389,93,0,14598,13531,,,1821,
4839,2009/3/31,FORD MOTOR CO,,2009/4/24,2009,2009,345370860,37996,F,3711,48126,11,USA,74096,203134,219611,24390,24390,20395,2659,1336,-1117,-1427,1706,,,3531,705,-4850,0,0,15458,16395,,,6575,55013,90573,0,1100,34219,89398,-17577,-17577,-1427,,2453,,1366,,1921,45691,32876,,0,0,2873.25,2.63,,3531,705,-4850,0,0,15458,16395,,,1366,
4839,2009/6/30,FORD MOTOR CO,,2009/7/23,2009.25,2009.25,345370860,37996,F,3711,48126,11,USA,71657,200190,209608,26810,26810,22325,2565,1920,-65,2256,1788,,,9149,5702,-13191,1651,0,25282,33951,,,6603,51991,81075,0,1325,33357,86939,-10743,-10743,2261,,1985,,2388,,1679,45609,32637,,0,0,3221.29,6.07,,5618,4997,-8341,1651,0,9824,17556,,,1022,
4839,2009/9/30,FORD MOTOR CO,,2009/11/2,2009.5,2009.5,345370860,37996,F,3711,48126,11,USA,74103,203106,210376,30272,30272,23695,2268,4309,2325,997,2644,,,15000,2796,-14571,2270,0,35642,46072,,,6560,50644,81373,0,1405,39724,82909,-8675,-8675,997,,1984,,3391,,1613,43615,32868,,0,0,3307.101,7.21,,5851,-2906,-1380,619,0,10360,12121,,,1003,
4839,2009/12/31,FORD MOTOR CO,,2010/1/28,2009.75,2009.75,345370860,37996,F,3711,48126,11,USA,82558,194850,201365,34811,34811,28622,2630,3559,2215,886,2375,,,15412,6469,-22959,2450,0,45990,61894,,,5450,43368,89073,0,1305,36610,84583,-7820,-7820,886,8018,1344,,4561,,1577,42048,33490,4700,0,0,3368.266,10,,412,3673,-8388,180,0,10348,15822,,,1170,
4839,2010/3/31,FORD MOTOR CO,,2010/4/27,2010,2010,345370860,37996,F,3711,48126,11,USA,77054,191968,197405,31566,31566,24216,2388,4962,3379,2085,1600,,,2683,1167,-112,530,0,8827,8506,,,6292,47614,82491,0,38,36415,80762,-5475,-5475,2085,,1583,,1068,0,1701,38644,32447,,0,0,3406.581,12.57,,2683,1167,-112,530,0,8827,8506,,,1068,0
4839,2010/6/30,FORD MOTOR CO,,2010/7/23,2010.25,2010.25,345370860,37996,F,3711,48126,11,USA,72151,179750,183291,35067,35067,26798,2512,5757,4233,2599,901,,,6457,2844,-11173,842,0,15282,26636,,,6076,41693,75692,0,33,31248,78960,-3574,-3574,2599,,1524,,2027,0,1636,36933,30683,,0,0,3439.319,10.08,,3774,1677,-11061,312,0,6455,18130,,,959,0
